trip_id,event_id,event_type,year,vessel_id,ssvid,shipname,vessel_flag_best,callsign,imo,vessel_class_best,geartype_best,vessel_class_initial,class_confidence,trip_start,start_port_iso3,start_port_label,trip_end,end_port_iso3,end_port_label,port_anchorage_id,total_voyage_days,total_voyage_h,total_ais_h,percent_ais_voyage,event_start,event_end,event_duration_d,lat_mean,lon_mean,lat_end,lon_end,distance_km,speed_knots,eez,major_fao,high_seas,rfmo,start_distance_from_shore_km,end_distance_from_shore_km,start_distance_from_port_km,end_distance_from_port_km,positions_12_hours_before,encountered_ssvid,encountered_vessel_id,encountered_shipname,encountered_callsign,encountered_imo,encountered_flag,encountered_vessel_class,encountered_geartype,port_event_type,port_event_timestamp,port_event_lat,port_event_lon,port_label,sublabel,port_event_anchorage_id,port_distance_from_shore_m,at_dock,port_confidence,possible_spoofing
CJva9HTPi1,a55c385120a19a9d39c89ae127434f59,Port_Visit,2022,8b035f032-2dc1-3eb1-af59-930e5d8a01ab,510100000,FULL FORTUNE 101,FSM,V6PFF10,8748505,fishing,tuna_purse_seines,,NA,16/04/2022 02:52,PHL,GENERAL SANTOS,14/03/2022 12:40,PHL,GENERAL SANTOS,32f7af61,-32.6,NA,NA,NA,14/03/2022 12:40,16/03/2022 17:15,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,ad77971379535af3897c8f85eaf10bb2,Fishing,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,15/03/2022 19:55,15/03/2022 21:59,0.1,-0.51,149.21,NA,NA,8,2,PNG,71,,"ACAP, FFA, IWC, SPC, WCPFC",96,94,252.7,249.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
rGMDsTr1FD,7ea6007d36674e7def6355a104d17a09,Gap,2022,e59b8948e-e321-11f2-9959-4594b9722e39,510100000,FULL FORTUNE 101,FSM,V6PFF10,8748505,fishing,tuna_purse_seines,,NA,16/03/2022 17:15,PHL,GENERAL SANTOS,17/03/2022 04:39,PHL,GENERAL SANTOS,32f7af61,0.5,12,2,16.7,16/03/2022 17:15,17/03/2022 04:39,0.5,NA,NA,5.95,125.1,4.4,0.2,PHL,NA,NA,"ACAP, APFIC, IWC, SEAFDEC, WCPFC",5,1,4.6,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
rGMDsTr1FD,3dec215721ed76ca042ca23aef7fbd52,Port_Visit,2022,e59b8948e-e321-11f2-9959-4594b9722e39,510100000,FULL FORTUNE 101,FSM,V6PFF10,8748505,fishing,tuna_purse_seines,,NA,16/03/2022 17:15,PHL,GENERAL SANTOS,17/03/2022 04:39,PHL,GENERAL SANTOS,32f7af61,0.5,12,2,16.7,17/03/2022 04:39,31/03/2022 18:11,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,1fc83de63c2d00d3dd8ad5daa19cfe5b,Fishing,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,22/03/2022 04:20,22/03/2022 07:19,0.1,5.53,125.04,NA,NA,2,0.3,PHL,71,,"ACAP, APFIC, IWC, SEAFDEC, WCPFC",29,27,37.1,35.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,ab91641b77dc3cdbc1a948ae97c731c1,Fishing,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,22/03/2022 11:40,22/03/2022 13:33,0.1,5.51,125.03,NA,NA,2,0.5,PHL,71,,"ACAP, APFIC, IWC, SEAFDEC, WCPFC",31,28,39.5,38.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,eb2eab4570eec5b00715a7962e6a2e9a,Gap,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,22/03/2022 19:05,23/03/2022 01:25,0.3,NA,NA,5.5,125.06,3,0.3,PHL,NA,NA,"ACAP, APFIC, IWC, SEAFDEC, WCPFC",28,27,38.1,40.1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,92dfbd79bec6dfee5a8032afa0fa66bf,Fishing,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,23/03/2022 12:20,23/03/2022 17:05,0.2,5.56,125.06,NA,NA,5.2,0.6,PHL,71,,"ACAP, APFIC, IWC, SEAFDEC, WCPFC",27,25,35.7,31.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,19298e23dc032b325335491213c9cbfb,Gap,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,23/03/2022 18:23,24/03/2022 06:07,0.5,NA,NA,6.03,125.14,49.5,2.3,PHL,NA,NA,"ACAP, APFIC, IWC, SEAFDEC, WCPFC",23,2,30,1.1,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,f129fa4b0c19b8c476b4d47f2ce0a9a6,Port_Visit,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,24/03/2022 06:07,28/04/2022 05:41,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
eksZrcVFUY,5fb3493a96c3c0f4942d419e66cf4fca,Gap,2022,e59b8948e-e321-11f2-9959-4594b9722e39,510100000,FULL FORTUNE 101,FSM,V6PFF10,8748505,fishing,tuna_purse_seines,,NA,31/03/2022 18:11,PHL,GENERAL SANTOS,16/04/2022 05:02,PHL,GENERAL SANTOS,32f7af61,15.4,NA,NA,NA,01/04/2022 15:53,01/04/2022 23:57,0.3,NA,NA,5.95,125.1,0,0,PHL,NA,NA,,1,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
eksZrcVFUY,977a2ce7b4dfa4c0a9e92ed708413b8c,Gap,2022,e59b8948e-e321-11f2-9959-4594b9722e39,510100000,FULL FORTUNE 101,FSM,V6PFF10,8748505,fishing,tuna_purse_seines,,NA,31/03/2022 18:11,PHL,GENERAL SANTOS,16/04/2022 05:02,PHL,GENERAL SANTOS,32f7af61,15.4,NA,NA,NA,02/04/2022 04:09,02/04/2022 23:09,0.8,NA,NA,5.95,125.1,0,0,PHL,NA,NA,,1,1,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
eksZrcVFUY,f7180e7ab8ff601151648061316d096b,Gap,2022,e59b8948e-e321-11f2-9959-4594b9722e39,510100000,FULL FORTUNE 101,FSM,V6PFF10,8748505,fishing,tuna_purse_seines,,NA,31/03/2022 18:11,PHL,GENERAL SANTOS,16/04/2022 05:02,PHL,GENERAL SANTOS,32f7af61,15.4,NA,NA,NA,02/04/2022 23:09,03/04/2022 16:50,0.7,NA,NA,5.95,125.1,0,0,PHL,NA,NA,,1,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
eksZrcVFUY,24cf9de58360be87bd61cae7c586d987,Gap,2022,e59b8948e-e321-11f2-9959-4594b9722e39,510100000,FULL FORTUNE 101,FSM,V6PFF10,8748505,fishing,tuna_purse_seines,,NA,31/03/2022 18:11,PHL,GENERAL SANTOS,16/04/2022 05:02,PHL,GENERAL SANTOS,32f7af61,15.4,NA,NA,NA,04/04/2022 02:57,04/04/2022 16:38,0.6,NA,NA,5.95,125.1,0,0,PHL,NA,NA,,1,1,0,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
eksZrcVFUY,c3e9c09deee826a8134c5c8265b9b9bb,Gap,2022,e59b8948e-e321-11f2-9959-4594b9722e39,510100000,FULL FORTUNE 101,FSM,V6PFF10,8748505,fishing,tuna_purse_seines,,NA,31/03/2022 18:11,PHL,GENERAL SANTOS,16/04/2022 05:02,PHL,GENERAL SANTOS,32f7af61,15.4,NA,NA,NA,04/04/2022 16:38,05/04/2022 16:26,1,NA,NA,5.95,125.1,0,0,PHL,NA,NA,,1,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
eksZrcVFUY,26af48db35692152ad0d4b3e889f1431,Gap,2022,e59b8948e-e321-11f2-9959-4594b9722e39,510100000,FULL FORTUNE 101,FSM,V6PFF10,8748505,fishing,tuna_purse_seines,,NA,31/03/2022 18:11,PHL,GENERAL SANTOS,16/04/2022 05:02,PHL,GENERAL SANTOS,32f7af61,15.4,NA,NA,NA,05/04/2022 16:26,06/04/2022 11:10,0.8,NA,NA,5.95,125.1,0,0,PHL,NA,NA,,1,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
eksZrcVFUY,372b22358f239bbc7d8f2d2b8c65c3a2,Gap,2022,e59b8948e-e321-11f2-9959-4594b9722e39,510100000,FULL FORTUNE 101,FSM,V6PFF10,8748505,fishing,tuna_purse_seines,,NA,31/03/2022 18:11,PHL,GENERAL SANTOS,16/04/2022 05:02,PHL,GENERAL SANTOS,32f7af61,15.4,NA,NA,NA,06/04/2022 13:53,07/04/2022 04:34,0.6,NA,NA,5.95,125.1,0.1,0,PHL,NA,NA,,1,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
eksZrcVFUY,af112baeb3f1438fbcc62d75e12c5823,Gap,2022,e59b8948e-e321-11f2-9959-4594b9722e39,510100000,FULL FORTUNE 101,FSM,V6PFF10,8748505,fishing,tuna_purse_seines,,NA,31/03/2022 18:11,PHL,GENERAL SANTOS,16/04/2022 05:02,PHL,GENERAL SANTOS,32f7af61,15.4,NA,NA,NA,07/04/2022 04:37,08/04/2022 01:34,0.9,NA,NA,5.95,125.1,0,0,PHL,NA,NA,,1,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
eksZrcVFUY,e1a7e51b246979efa47451a8daba1ea5,Gap,2022,e59b8948e-e321-11f2-9959-4594b9722e39,510100000,FULL FORTUNE 101,FSM,V6PFF10,8748505,fishing,tuna_purse_seines,,NA,31/03/2022 18:11,PHL,GENERAL SANTOS,16/04/2022 05:02,PHL,GENERAL SANTOS,32f7af61,15.4,NA,NA,NA,08/04/2022 01:34,08/04/2022 10:41,0.4,NA,NA,5.95,125.1,0,0,PHL,NA,NA,,1,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
eksZrcVFUY,d9eb77767c88772b481e39ce1bf4dff2,Gap,2022,e59b8948e-e321-11f2-9959-4594b9722e39,510100000,FULL FORTUNE 101,FSM,V6PFF10,8748505,fishing,tuna_purse_seines,,NA,31/03/2022 18:11,PHL,GENERAL SANTOS,16/04/2022 05:02,PHL,GENERAL SANTOS,32f7af61,15.4,NA,NA,NA,08/04/2022 23:55,09/04/2022 07:59,0.3,NA,NA,5.95,125.1,0,0,PHL,NA,NA,,1,1,0,0,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
eksZrcVFUY,ce015d044f423a9abb8cdee356472605,Gap,2022,e59b8948e-e321-11f2-9959-4594b9722e39,510100000,FULL FORTUNE 101,FSM,V6PFF10,8748505,fishing,tuna_purse_seines,,NA,31/03/2022 18:11,PHL,GENERAL SANTOS,16/04/2022 05:02,PHL,GENERAL SANTOS,32f7af61,15.4,NA,NA,NA,09/04/2022 07:59,09/04/2022 16:59,0.4,NA,NA,5.95,125.1,0,0,PHL,NA,NA,,1,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
eksZrcVFUY,3c48bba224b61ad38351527e18fd9c2a,Gap,2022,e59b8948e-e321-11f2-9959-4594b9722e39,510100000,FULL FORTUNE 101,FSM,V6PFF10,8748505,fishing,tuna_purse_seines,,NA,31/03/2022 18:11,PHL,GENERAL SANTOS,16/04/2022 05:02,PHL,GENERAL SANTOS,32f7af61,15.4,NA,NA,NA,09/04/2022 16:59,09/04/2022 23:20,0.3,NA,NA,5.95,125.1,0,0,PHL,NA,NA,,1,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
eksZrcVFUY,8f3b97ac28ecb66304b270a28615eff3,Gap,2022,e59b8948e-e321-11f2-9959-4594b9722e39,510100000,FULL FORTUNE 101,FSM,V6PFF10,8748505,fishing,tuna_purse_seines,,NA,31/03/2022 18:11,PHL,GENERAL SANTOS,16/04/2022 05:02,PHL,GENERAL SANTOS,32f7af61,15.4,NA,NA,NA,13/04/2022 02:18,13/04/2022 09:36,0.3,NA,NA,5.95,125.1,0.2,0,PHL,NA,NA,,1,1,0,0,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
eksZrcVFUY,982f6a0f9ec8d159dc97fafc56b7714e,Gap,2022,e59b8948e-e321-11f2-9959-4594b9722e39,510100000,FULL FORTUNE 101,FSM,V6PFF10,8748505,fishing,tuna_purse_seines,,NA,31/03/2022 18:11,PHL,GENERAL SANTOS,16/04/2022 05:02,PHL,GENERAL SANTOS,32f7af61,15.4,NA,NA,NA,13/04/2022 09:36,13/04/2022 16:28,0.3,NA,NA,5.95,125.1,0,0,PHL,NA,NA,,1,1,0,0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
eksZrcVFUY,261d88f5085fe1c88a4e8f14c803d87c,Gap,2022,e59b8948e-e321-11f2-9959-4594b9722e39,510100000,FULL FORTUNE 101,FSM,V6PFF10,8748505,fishing,tuna_purse_seines,,NA,31/03/2022 18:11,PHL,GENERAL SANTOS,16/04/2022 05:02,PHL,GENERAL SANTOS,32f7af61,15.4,NA,NA,NA,14/04/2022 04:47,14/04/2022 23:38,0.8,NA,NA,5.95,125.1,0,0,PHL,NA,NA,,1,1,0,0,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
eksZrcVFUY,d93d23584858e0e90bfa1bb28a6cab21,Gap,2022,e59b8948e-e321-11f2-9959-4594b9722e39,510100000,FULL FORTUNE 101,FSM,V6PFF10,8748505,fishing,tuna_purse_seines,,NA,31/03/2022 18:11,PHL,GENERAL SANTOS,16/04/2022 05:02,PHL,GENERAL SANTOS,32f7af61,15.4,NA,NA,NA,15/04/2022 02:07,15/04/2022 17:31,0.6,NA,NA,5.95,125.1,0,0,PHL,NA,NA,,1,1,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
eksZrcVFUY,870484ed69de8c5857ca44b41221e92f,Port_Visit,2022,e59b8948e-e321-11f2-9959-4594b9722e39,510100000,FULL FORTUNE 101,FSM,V6PFF10,8748505,fishing,tuna_purse_seines,,NA,31/03/2022 18:11,PHL,GENERAL SANTOS,16/04/2022 05:02,PHL,GENERAL SANTOS,32f7af61,15.4,NA,NA,NA,16/04/2022 05:02,18/04/2022 09:24,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
eksZrcVFUY,e90d630db9c69954ca03fc369ad6fdaf,Gap,2022,e59b8948e-e321-11f2-9959-4594b9722e39,510100000,FULL FORTUNE 101,FSM,V6PFF10,8748505,fishing,tuna_purse_seines,,NA,31/03/2022 18:11,PHL,GENERAL SANTOS,16/04/2022 05:02,PHL,GENERAL SANTOS,32f7af61,15.4,NA,NA,NA,16/04/2022 05:02,16/04/2022 11:14,0.3,NA,NA,5.95,125.1,0,0,PHL,NA,NA,,1,1,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
ECdRbomSDx,d4f25125b76b2bb3f14397b20b8d1a18,Gap,2022,27c4dbe6b-bc3b-7199-2aed-2b3d9590c499,416002494,CHAO YEUNG NO 5,TWN,BJ3600,NA,fishing,drifting_longlines,,NA,21/04/2022 19:31,PHL,GENERAL SANTOS,03/08/2022 00:33,PHL,TORIL,32f90c71,103.2,2478,4,0.2,21/04/2022 21:59,03/08/2022 00:33,103.1,NA,NA,7,125.51,5.7,0,PHL,NA,NA,"ACAP, APFIC, IWC, SEAFDEC, WCPFC",5,2,4.7,0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
tSPfqN30Bw,55d71d58790494c7692a0838aeef9040,Gap,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,28/04/2022 05:41,PHL,GENERAL SANTOS,29/04/2022 22:08,PHL,GENERAL SANTOS,32f7a10b,1.7,42,15,35.7,28/04/2022 07:06,28/04/2022 18:45,0.5,NA,NA,6.64,125.73,128.1,5.9,PHL,NA,NA,"ACAP, APFIC, IWC, SEAFDEC, WCPFC",13,21,22.9,30.3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
tSPfqN30Bw,c4fcd058f50ff5c3e65d38e50764b246,Gap,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,28/04/2022 05:41,PHL,GENERAL SANTOS,29/04/2022 22:08,PHL,GENERAL SANTOS,32f7a10b,1.7,42,15,35.7,28/04/2022 23:19,29/04/2022 10:18,0.5,NA,NA,6.56,125.73,46.6,2.3,PHL,NA,NA,"ACAP, APFIC, IWC, SEAFDEC, WCPFC",4,16,10.1,22.5,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
tSPfqN30Bw,d1b43cb46b3cf3950d26e8a7a705ecc1,Port_Visit,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,28/04/2022 05:41,PHL,GENERAL SANTOS,29/04/2022 22:08,PHL,GENERAL SANTOS,32f7a10b,1.7,42,15,35.7,29/04/2022 22:08,01/10/2022 04:03,154.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
CwWa12XEdR,00dc8b35692739b5b866ee557a75dca4,Port_Visit,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,01/10/2022 04:03,PHL,GENERAL SANTOS,19/07/2022 05:21,PHL,GENERAL SANTOS,32f7a14d,-73.9,NA,NA,NA,19/07/2022 05:21,27/08/2022 03:07,38.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
ECdRbomSDx,50d1c32094196a7b19ef435eaac7f17e,Port_Visit,2022,27c4dbe6b-bc3b-7199-2aed-2b3d9590c499,416002494,CHAO YEUNG NO 5,TWN,BJ3600,NA,fishing,drifting_longlines,,NA,21/04/2022 19:31,PHL,GENERAL SANTOS,03/08/2022 00:33,PHL,TORIL,32f90c71,103.2,2478,4,0.2,03/08/2022 00:33,01/12/2022 03:38,120.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
zxxA8wT7aX,4d7916496c83d675047db9ef0f09d08c,Port_Visit,2022,34e919265-5612-a228-74ea-7f020e918e10,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,27/08/2022 03:07,PHL,GENERAL SANTOS,27/08/2022 07:13,PHL,GENERAL SANTOS,32f7a14d,0.2,5,5,100,27/08/2022 07:13,18/09/2022 18:04,22.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
MWSZkKs3Rl,7de4669b6f2df04866a9795027811b83,Port_Visit,2022,34e919265-5612-a228-74ea-7f020e918e10,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/09/2022 18:04,PHL,GENERAL SANTOS,19/09/2022 02:50,PHL,GENERAL SANTOS,32f7a14d,0.3,9,8,88.9,19/09/2022 02:50,19/09/2022 07:05,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
9DFUOhJ0j7,b950be7beea190fa8cb95cea808b54d7,Port_Visit,2022,38241382f-f54f-eba2-39eb-0dad06e74a55,416501000,WIN FAR 666,TWN,BEDU,0,fishing,tuna_purse_seines,,NA,22/09/2022 03:50,TWN,KAOHSIUNG,24/09/2022 06:50,PHL,GENERAL SANTOS,32f7a147,2.1,52,48,92.3,24/09/2022 06:50,05/10/2022 06:57,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
SKZJLywQA3,b5f868a9649b2eb81cd54f9ce95170d2,Gap,2022,38241382f-f54f-eba2-39eb-0dad06e74a55,416501000,WIN FAR 666,TWN,BEDU,0,fishing,tuna_purse_seines,,NA,05/10/2022 06:57,PHL,GENERAL SANTOS,06/10/2022 07:59,PHL,DAVAO,32f96d95,1,26,8,30.8,05/10/2022 19:04,06/10/2022 07:59,0.5,NA,NA,7.07,125.63,43.6,1.8,PHL,NA,NA,"ACAP, APFIC, IWC, SEAFDEC, WCPFC",22,2,37.3,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
SKZJLywQA3,c4a2d1aae09aa387b21c3fc336c132e6,Port_Visit,2022,38241382f-f54f-eba2-39eb-0dad06e74a55,416501000,WIN FAR 666,TWN,BEDU,0,fishing,tuna_purse_seines,,NA,05/10/2022 06:57,PHL,GENERAL SANTOS,06/10/2022 07:59,PHL,DAVAO,32f96d95,1,26,8,30.8,06/10/2022 07:59,11/10/2022 07:26,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
QHsNS4Iodl,d3d04f46801b82127168a55e3aa4b6c9,Gap,2022,38241382f-f54f-eba2-39eb-0dad06e74a55,416501000,WIN FAR 666,TWN,BEDU,0,fishing,tuna_purse_seines,,NA,11/10/2022 07:26,PHL,DAVAO,11/10/2022 21:35,PHL,GENERAL SANTOS,32f7a149,0.6,15,9,60,11/10/2022 07:26,11/10/2022 13:47,0.3,NA,NA,5.76,125.63,116.6,9.9,PHL,NA,NA,"ACAP, APFIC, IWC, SEAFDEC, WCPFC",12,10,23.8,59.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
QHsNS4Iodl,a969850ebe1017040daded6a3e96828d,Fishing,2022,38241382f-f54f-eba2-39eb-0dad06e74a55,416501000,WIN FAR 666,TWN,BEDU,0,fishing,tuna_purse_seines,,NA,11/10/2022 07:26,PHL,DAVAO,11/10/2022 21:35,PHL,GENERAL SANTOS,32f7a149,0.6,15,9,60,11/10/2022 21:05,11/10/2022 23:51,0.1,6.03,125.15,NA,NA,4.7,1.7,PHL,71,,"ACAP, APFIC, IWC, SEAFDEC, WCPFC",2,3,1.1,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
QHsNS4Iodl,163c1ea8c93bc8a29dac2ed72a4e63ff,Port_Visit,2022,38241382f-f54f-eba2-39eb-0dad06e74a55,416501000,WIN FAR 666,TWN,BEDU,0,fishing,tuna_purse_seines,,NA,11/10/2022 07:26,PHL,DAVAO,11/10/2022 21:35,PHL,GENERAL SANTOS,32f7a149,0.6,15,9,60,11/10/2022 21:35,12/10/2022 04:06,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
